"id";"atcocode";"common_name";"locality_name";"locality_qualifier";"created_at";"updated_at";"name";"lattitude";"longitude";"transport_type";"osm_id";"sms_code";"indicator";"bearing";"locality";"parent_locality";"status"
149732;"9400ZZEDPRS2";"Princes Street (Edinburgh Trams)";"Edinburgh";"";"2016-02-09 15:27:53";"2016-02-09 15:27:53";"Princes Street (Edinburgh Trams)";5595169;-319850;"tram";;"36290135";"From City";"";"Edinburgh";"";"act"
149720;"9400ZZEDSAU1";"Saughton (Edinburgh Trams)";"Saughton";"Edinburgh";"2016-02-09 15:27:53";"2016-02-09 15:27:53";"Saughton (Edinburgh Trams)";5593234;-327541;"tram";;"36290137";"To City";"";"Saughton";"Edinburgh";"act"
149737;"9400ZZEDSAU2";"Saughton (Edinburgh Trams)";"Saughton";"Edinburgh";"2016-02-09 15:27:53";"2016-02-09 15:27:53";"Saughton (Edinburgh Trams)";5593231;-327547;"tram";;"36290138";"From City";"";"Saughton";"Edinburgh";"act"
149724;"9400ZZEDSHA1";"West End - Princes Street (Edinburgh Trams)";"West End";"Edinburgh";"2016-02-09 15:27:53";"2016-02-09 15:27:53";"West End - Princes Street (Edinburgh Trams)";5594842;-321209;"tram";;"36290140";"To City";"";"West End";"Edinburgh";"act"
149733;"9400ZZEDSHA2";"West End - Princes Street (Edinburgh Trams)";"West End";"Edinburgh";"2016-02-09 15:27:53";"2016-02-09 15:27:53";"West End - Princes Street (Edinburgh Trams)";5594839;-321211;"tram";;"36290141";"From City";"";"West End";"Edinburgh";"act"
149726;"9400ZZEDSTA1";"St Andrew Square (Edinburgh Trams)";"Edinburgh";"";"2016-02-09 15:27:53";"2016-02-09 15:27:53";"St Andrew Square (Edinburgh Trams)";5595460;-319235;"tram";;"36290143";"To City";"";"Edinburgh";"";"act"
149731;"9400ZZEDSTA2";"St Andrew Square (Edinburgh Trams)";"Edinburgh";"";"2016-02-09 15:27:53";"2016-02-09 15:27:53";"St Andrew Square (Edinburgh Trams)";5595463;-319228;"tram";;"36290144";"From City";"";"Edinburgh";"";"act"
149727;"9400ZZEDYOR1";"York Place (Edinburgh Trams)";"Edinburgh";"";"2016-02-09 15:27:53";"2016-02-09 15:27:53";"York Place (Edinburgh Trams)";5595657;-318852;"tram";;"36290146";"From City";"";"Edinburgh";"";"act"
137283;"9400ZZGLBRI";"Bridge Street SPT Subway Station";"Tradeston";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Bridge Street SPT Subway Station";5585192;-425877;"tram";;"gladada";"";"";"Tradeston";"Glasgow";"act"
137298;"9400ZZGLBRI1";"Bridge Street SPT Subway Station";"Tradeston";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Bridge Street SPT Subway Station";5585191;-425885;"tram";;"gladadg";"Inner Circ";"";"Tradeston";"Glasgow";"act"
137300;"9400ZZGLBRI2";"Bridge Street SPT Subway Station";"Tradeston";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Bridge Street SPT Subway Station";5585192;-425869;"tram";;"gladadj";"Outer Circ";"";"Tradeston";"Glasgow";"act"
137270;"9400ZZGLBUC";"Buchanan Street SPT Subway Station";"Glasgow";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Buchanan Street SPT Subway Station";5586246;-425340;"tram";;"gladadm";"";"";"Glasgow";"";"act"
137285;"9400ZZGLBUC1";"Buchanan Street SPT Subway Station";"Glasgow";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Buchanan Street SPT Subway Station";5586246;-425345;"tram";;"gladadp";"Inner Circ";"";"Glasgow";"";"act"
137313;"9400ZZGLBUC2";"Buchanan Street SPT Subway Station";"Glasgow";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Buchanan Street SPT Subway Station";5586246;-425334;"tram";;"gladadt";"Outer Circ";"";"Glasgow";"";"act"
137279;"9400ZZGLCES";"Cessnock SPT Subway Station";"Cessnock";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Cessnock SPT Subway Station";5585208;-429431;"tram";;"gladadw";"";"";"Cessnock";"Glasgow";"act"
137294;"9400ZZGLCES1";"Cessnock SPT Subway Station";"Cessnock";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Cessnock SPT Subway Station";5585213;-429432;"tram";;"gladaga";"Inner Circ";"";"Cessnock";"Glasgow";"act"
137304;"9400ZZGLCES2";"Cessnock SPT Subway Station";"Cessnock";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Cessnock SPT Subway Station";5585204;-429431;"tram";;"gladagd";"Outer Circ";"";"Cessnock";"Glasgow";"act"
137271;"9400ZZGLCOW";"Cowcaddens SPT Subway Station";"Glasgow";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Cowcaddens SPT Subway Station";5586807;-425993;"tram";;"gladagj";"";"";"Glasgow";"";"act"
137286;"9400ZZGLCOW1";"Cowcaddens SPT Subway Station";"Glasgow";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Cowcaddens SPT Subway Station";5586803;-425993;"tram";;"gladagm";"Inner Circ";"";"Glasgow";"";"act"
137312;"9400ZZGLCOW2";"Cowcaddens SPT Subway Station";"Glasgow";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Cowcaddens SPT Subway Station";5586812;-425993;"tram";;"gladagp";"Outer Circ";"";"Glasgow";"";"act"
137277;"9400ZZGLGOV";"Govan SPT Subway Station";"Govan";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Govan SPT Subway Station";5586226;-431061;"tram";;"gladagt";"";"";"Govan";"Glasgow";"act"
137292;"9400ZZGLGOV1";"Govan SPT Subway Station";"Govan";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Govan SPT Subway Station";5586226;-431054;"tram";;"gladagw";"Inner Circ";"";"Govan";"Glasgow";"act"
137306;"9400ZZGLGOV2";"Govan SPT Subway Station";"Govan";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Govan SPT Subway Station";5586226;-431065;"tram";;"gladaja";"Outer Circ";"";"Govan";"Glasgow";"act"
137274;"9400ZZGLHIL";"Hillhead SPT Subway Station";"Hillhead";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Hillhead SPT Subway Station";5587523;-429341;"tram";;"gladajd";"";"";"Hillhead";"Glasgow";"act"
137289;"9400ZZGLHIL1";"Hillhead SPT Subway Station";"Hillhead";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Hillhead SPT Subway Station";5587518;-429341;"tram";;"gladajg";"Inner Circ";"";"Hillhead";"Glasgow";"act"
137309;"9400ZZGLHIL2";"Hillhead SPT Subway Station";"Hillhead";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Hillhead SPT Subway Station";5587527;-429341;"tram";;"gladajm";"Outer Circ";"";"Hillhead";"Glasgow";"act"
137278;"9400ZZGLIBX";"Ibrox SPT Subway Station";"Cessnock";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Ibrox SPT Subway Station";5585460;-430467;"tram";;"gladajp";"";"";"Cessnock";"Glasgow";"act"
137293;"9400ZZGLIBX1";"Ibrox SPT Subway Station";"Cessnock";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Ibrox SPT Subway Station";5585464;-430467;"tram";;"gladajt";"Inner Circ";"";"Cessnock";"Glasgow";"act"
137305;"9400ZZGLIBX2";"Ibrox SPT Subway Station";"Cessnock";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Ibrox SPT Subway Station";5585455;-430467;"tram";;"gladajw";"Outer Circ";"";"Cessnock";"Glasgow";"act"
137273;"9400ZZGLKEB";"Kelvinbridge SPT Subway Station";"Kelvinbridge";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Kelvinbridge SPT Subway Station";5587430;-427959;"tram";;"gladama";"";"";"Kelvinbridge";"Glasgow";"act"
137288;"9400ZZGLKEB1";"Kelvinbridge SPT Subway Station";"Kelvinbridge";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Kelvinbridge SPT Subway Station";5587425;-427959;"tram";;"gladamd";"Inner Circ";"";"Kelvinbridge";"Glasgow";"act"
137310;"9400ZZGLKEB2";"Kelvinbridge SPT Subway Station";"Kelvinbridge";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Kelvinbridge SPT Subway Station";5587434;-427959;"tram";;"gladamg";"Outer Circ";"";"Kelvinbridge";"Glasgow";"act"
137275;"9400ZZGLKEL";"Kelvinhall SPT Subway Station";"Partick";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Kelvinhall SPT Subway Station";5587090;-430001;"tram";;"gladamj";"";"";"Partick";"Glasgow";"act"
137290;"9400ZZGLKEL1";"Kelvinhall SPT Subway Station";"Partick";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Kelvinhall SPT Subway Station";5587085;-430001;"tram";;"gladamp";"Inner Circ";"";"Partick";"Glasgow";"act"
137308;"9400ZZGLKEL2";"Kelvinhall SPT Subway Station";"Partick";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Kelvinhall SPT Subway Station";5587094;-430001;"tram";;"gladamt";"Outer Circ";"";"Partick";"Glasgow";"act"
137280;"9400ZZGLKIN";"Kinning Park SPT Subway Station";"Kinning Park";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Kinning Park SPT Subway Station";5585051;-428777;"tram";;"gladamw";"";"";"Kinning Park";"Glasgow";"act"
137295;"9400ZZGLKIN1";"Kinning Park SPT Subway Station";"Kinning Park";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Kinning Park SPT Subway Station";5585055;-428777;"tram";;"gladapa";"Inner Circ";"";"Kinning Park";"Glasgow";"act"
137303;"9400ZZGLKIN2";"Kinning Park SPT Subway Station";"Kinning Park";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Kinning Park SPT Subway Station";5585046;-428776;"tram";;"gladapd";"Outer Circ";"";"Kinning Park";"Glasgow";"act"
137276;"9400ZZGLPRT";"Partick SPT Subway Station";"Partick";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Partick SPT Subway Station";5586984;-430869;"tram";;"gladapg";"";"";"Partick";"Glasgow";"act"
137291;"9400ZZGLPRT1";"Partick SPT Subway Station";"Partick";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Partick SPT Subway Station";5586984;-430861;"tram";;"gladapj";"Inner Circ";"";"Partick";"Glasgow";"act"
137307;"9400ZZGLPRT2";"Partick SPT Subway Station";"Partick";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Partick SPT Subway Station";5586983;-430877;"tram";;"gladapm";"Outer Circ";"";"Partick";"Glasgow";"act"
137281;"9400ZZGLSHL";"Shields Road SPT Subway Station";"Kinning Park";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Shields Road SPT Subway Station";5584994;-427538;"tram";;"gladapt";"";"";"Kinning Park";"Glasgow";"act"
137296;"9400ZZGLSHL1";"Shields Road SPT Subway Station";"Kinning Park";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Shields Road SPT Subway Station";5584998;-427538;"tram";;"gladapw";"Inner Circ";"";"Kinning Park";"Glasgow";"act"
137302;"9400ZZGLSHL2";"Shields Road SPT Subway Station";"Kinning Park";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Shields Road SPT Subway Station";5584989;-427538;"tram";;"gladata";"Outer Circ";"";"Kinning Park";"Glasgow";"act"
137269;"9400ZZGLSTE";"St Enoch SPT Subway Station";"Glasgow";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"St Enoch SPT Subway Station";5585726;-425525;"tram";;"gladatd";"";"";"Glasgow";"";"act"
137284;"9400ZZGLSTE1";"St Enoch SPT Subway Station";"Glasgow";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"St Enoch SPT Subway Station";5585726;-425532;"tram";;"gladatg";"Inner Circ";"";"Glasgow";"";"act"
137299;"9400ZZGLSTE2";"St Enoch SPT Subway Station";"Glasgow";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"St Enoch SPT Subway Station";5585726;-425517;"tram";;"gladatj";"Outer Circ";"";"Glasgow";"";"act"
137272;"9400ZZGLSTG";"St Georges Cross SPT Subway Station";"St Georges Cross";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"St Georges Cross SPT Subway Station";5587120;-426919;"tram";;"gladatm";"";"";"St Georges Cross";"Glasgow";"act"
137287;"9400ZZGLSTG1";"St Georges Cross SPT Subway Station";"St Georges Cross";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"St Georges Cross SPT Subway Station";5587120;-426927;"tram";;"gladatp";"Inner Circ";"";"St Georges Cross";"Glasgow";"act"
137311;"9400ZZGLSTG2";"St Georges Cross SPT Subway Station";"St Georges Cross";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"St Georges Cross SPT Subway Station";5587120;-426911;"tram";;"gladatw";"Outer Circ";"";"St Georges Cross";"Glasgow";"act"
137282;"9400ZZGLWES";"West Street SPT Subway Station";"Tradeston";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"West Street SPT Subway Station";5584954;-426593;"tram";;"gladawa";"";"";"Tradeston";"Glasgow";"act"
137297;"9400ZZGLWES1";"West Street SPT Subway Station";"Tradeston";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"West Street SPT Subway Station";5584958;-426594;"tram";;"gladawd";"Inner Circ";"";"Tradeston";"Glasgow";"act"
137301;"9400ZZGLWES2";"West Street SPT Subway Station";"Tradeston";"Glasgow";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"West Street SPT Subway Station";5584949;-426593;"tram";;"gladawg";"Outer Circ";"";"Tradeston";"Glasgow";"act"
209161;"9400ZZGWNTH0";"Gatwick North Terminal Shuttle Station";"Gatwick Airport";"West Sussex";"2016-02-09 15:28:05";"2016-02-09 15:28:05";"Gatwick North Terminal Shuttle Station";5116104;-17644;"tram";;"";"";"";"Gatwick Airport";"";"act"
209162;"9400ZZGWSTH0";"Gatwick South Terminal Shuttle Station";"Gatwick Airport";"West Sussex";"2016-02-09 15:28:05";"2016-02-09 15:28:05";"Gatwick South Terminal Shuttle Station";5115724;-16157;"tram";;"";"";"";"Gatwick Airport";"";"act"
136659;"9400ZZKDDRM";"Drummuir (Keith and Dufftown Railway)";"Drummuir";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Drummuir (Keith and Dufftown Railway)";5748314;-304003;"tram";;"";"Platform 1";"";"Drummuir";"";"act"
136660;"9400ZZKDDUF";"Dufftown (Keith and Dufftown Railway)";"Dufftown";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Dufftown (Keith and Dufftown Railway)";5745785;-313068;"tram";;"";"Platform 1";"";"Dufftown";"";"act"
136658;"9400ZZKDKTN";"Keith Town (Keith and Dufftown Railway)";"Keith";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Keith Town (Keith and Dufftown Railway)";5754370;-295565;"tram";;"";"Platform 1";"";"Keith";"";"act"
136670;"9400ZZLWGLE";"Glengonnar (Leadhills and Wanlockhead Railway)";"Wanlockhead";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Glengonnar (Leadhills and Wanlockhead Railway)";5540211;-376946;"tram";;"";"";"";"Wanlockhead";"";"act"
136671;"9400ZZLWLEA";"Leadhills (Leadhills and Wanlockhead Railway)";"Leadhills";"";"2016-02-09 15:27:51";"2016-02-09 15:27:51";"Leadhills (Leadhills and Wanlockhead Railway)";5541130;-376089;"tram";;"";"";"";"Leadhills";"";"act"
91939;"9400ZZMAABM1";"Abraham Moss (Manchester Metrolink)";"Cheetham Hill";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Abraham Moss (Manchester Metrolink)";5351046;-223551;"tram";;"mantpmaw";"";"";"Cheetham Hill";"Manchester";"act"
91933;"9400ZZMAABM2";"Abraham Moss (Manchester Metrolink)";"Cheetham Hill";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Abraham Moss (Manchester Metrolink)";5351090;-223611;"tram";;"mantpmda";"";"";"Cheetham Hill";"Manchester";"act"
91976;"9400ZZMAAIR1";"Manchester Airport (Manchester Metrolink)";"Manchester Airport";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Manchester Airport (Manchester Metrolink)";5336536;-227247;"tram";;"mantwjmp";"";"";"Manchester Airport";"Manchester";"act"
91884;"9400ZZMAALT1";"Altrincham (Manchester Metrolink)";"Altrincham";"";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Altrincham (Manchester Metrolink)";5338744;-234741;"tram";;"mantpmjm";"";"";"Altrincham";"";"act"
92011;"9400ZZMAAMO1";"Ashton Moss (Manchester Metrolink)";"Ashton Moss";"Ashton Under Lyne";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Ashton Moss (Manchester Metrolink)";5348371;-212195;"tram";;"mantwdpw";"";"";"Ashton Moss";"Ashton Under Lyne";"act"
92053;"9400ZZMAAMO2";"Ashton Moss (Manchester Metrolink)";"Ashton Moss";"Ashton Under Lyne";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Ashton Moss (Manchester Metrolink)";5348348;-212204;"tram";;"mantwdta";"";"";"Ashton Moss";"Ashton Under Lyne";"act"
91970;"9400ZZMAANC1";"Anchorage (Manchester Metrolink)";"Salford Quays";"Salford";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Anchorage (Manchester Metrolink)";5347426;-228608;"tram";;"mantpjmd";"";"";"Salford Quays";"Salford";"act"
91963;"9400ZZMAANC2";"Anchorage (Manchester Metrolink)";"Salford Quays";"Salford";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Anchorage (Manchester Metrolink)";5347428;-228594;"tram";;"mantpjmg";"";"";"Salford Quays";"Salford";"act"
92010;"9400ZZMAAUD1";"Audenshaw (Manchester Metrolink)";"Audenshaw";"";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Audenshaw (Manchester Metrolink)";5347820;-213097;"tram";;"mantwdpj";"";"";"Audenshaw";"";"act"
92054;"9400ZZMAAUD2";"Audenshaw (Manchester Metrolink)";"Audenshaw";"";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Audenshaw (Manchester Metrolink)";5347819;-213124;"tram";;"mantwdpm";"";"";"Audenshaw";"";"act"
75885;"9400ZZREFSH";"Fisherground RER station";"Eskdale";"";"2016-02-09 15:27:07";"2016-02-09 15:27:07";"Fisherground RER station";5439023;-330940;"tram";;"";"Platform 1";"";"Eskdale";"";"act"
92013;"9400ZZMAAUL1";"Ashton-Under-Lyne (Manchester Metrolink)";"Ashton Under Lyne";"";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Ashton-Under-Lyne (Manchester Metrolink)";5349035;-209799;"tram";;"mantwdtp";"";"";"Ashton Under Lyne";"";"act"
92051;"9400ZZMAAUL2";"Ashton-Under-Lyne (Manchester Metrolink)";"Ashton Under Lyne";"";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Ashton-Under-Lyne (Manchester Metrolink)";5349031;-209812;"tram";;"mantwdtw";"";"";"Ashton Under Lyne";"";"act"
92012;"9400ZZMAAWT1";"Ashton West (Manchester Metrolink)";"Ashton Moss";"Ashton Under Lyne";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Ashton West (Manchester Metrolink)";5349029;-210974;"tram";;"mantwdtg";"";"";"Ashton Moss";"Ashton Under Lyne";"act"
92052;"9400ZZMAAWT2";"Ashton West (Manchester Metrolink)";"Ashton Moss";"Ashton Under Lyne";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Ashton West (Manchester Metrolink)";5349016;-210992;"tram";;"mantwdtj";"";"";"Ashton Moss";"Ashton Under Lyne";"act"
91996;"9400ZZMABAG1";"Baguley (Manchester Metrolink)";"Baguley";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Baguley (Manchester Metrolink)";5339675;-229255;"tram";;"mantwgwm";"";"";"Baguley";"Manchester";"act"
91985;"9400ZZMABAG2";"Baguley (Manchester Metrolink)";"Baguley";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Baguley (Manchester Metrolink)";5339682;-229279;"tram";;"mantwgwp";"";"";"Baguley";"Manchester";"act"
91991;"9400ZZMABAR1";"Barlow Moor Road (Manchester Metrolink)";"Chorltonville";"Chorlton";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Barlow Moor Road (Manchester Metrolink)";5343277;-226935;"tram";;"mantwgpj";"";"";"Chorltonville";"Chorlton";"act"
91990;"9400ZZMABAR2";"Barlow Moor Road (Manchester Metrolink)";"Chorltonville";"Chorlton";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Barlow Moor Road (Manchester Metrolink)";5343284;-226939;"tram";;"mantwgpm";"";"";"Chorltonville";"Chorlton";"act"
91909;"9400ZZMABKS1";"Brooklands (Manchester Metrolink)";"Brooklands";"Sale";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Brooklands (Manchester Metrolink)";5341726;-232579;"tram";;"mantpmgt";"";"";"Brooklands";"Sale";"act"
91887;"9400ZZMABKS2";"Brooklands (Manchester Metrolink)";"Brooklands";"Sale";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Brooklands (Manchester Metrolink)";5341714;-232611;"tram";;"mantpmgp";"";"";"Brooklands";"Sale";"act"
91999;"9400ZZMABLL1";"Benchill (Manchester Metrolink)";"Benchill";"Wythenshawe";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Benchill (Manchester Metrolink)";5338707;-225613;"tram";;"mantwjaw";"";"";"Benchill";"Wythenshawe";"act"
91982;"9400ZZMABLL2";"Benchill (Manchester Metrolink)";"Benchill";"Wythenshawe";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Benchill (Manchester Metrolink)";5338706;-225630;"tram";;"mantwjda";"";"";"Benchill";"Wythenshawe";"act"
91951;"9400ZZMABNR1";"Burton Road (Manchester Metrolink)";"West Didsbury";"Didsbury";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Burton Road (Manchester Metrolink)";5342908;-224064;"tram";;"mantwdat";"";"";"West Didsbury";"Didsbury";"act"
91921;"9400ZZMABNR2";"Burton Road (Manchester Metrolink)";"West Didsbury";"Didsbury";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Burton Road (Manchester Metrolink)";5342914;-224051;"tram";;"mantwdaw";"";"";"West Didsbury";"Didsbury";"act"
91924;"9400ZZMAEDY2";"East Didsbury (Manchester Metrolink)";"East Didsbury";"Didsbury";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"East Didsbury (Manchester Metrolink)";5341200;-221714;"tram";;"mantwdjg";"";"";"East Didsbury";"Didsbury";"act"
91944;"9400ZZMABOB1";"Besses o'th'barn (Manchester Metrolink)";"Besses O Th Barn";"Whitefield";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Besses o'th'barn (Manchester Metrolink)";5354206;-228616;"tram";;"mantpjwd";"";"";"Besses O Th Barn";"Whitefield";"act"
91928;"9400ZZMABOB2";"Besses o'th'barn (Manchester Metrolink)";"Besses O Th Barn";"Whitefield";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Besses o'th'barn (Manchester Metrolink)";5354206;-228608;"tram";;"mantpjwg";"";"";"Besses O Th Barn";"Whitefield";"act"
91941;"9400ZZMABOW1";"Bowker Vale (Manchester Metrolink)";"Bowker Vale";"";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Bowker Vale (Manchester Metrolink)";5352483;-224992;"tram";;"mantpmad";"";"";"Bowker Vale";"";"act"
91931;"9400ZZMABOW2";"Bowker Vale (Manchester Metrolink)";"Bowker Vale";"";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Bowker Vale (Manchester Metrolink)";5352491;-224986;"tram";;"mantpmag";"";"";"Bowker Vale";"";"act"
91947;"9400ZZMABUR1";"Bury (Manchester Metrolink)";"Bury";"";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Bury (Manchester Metrolink)";5359083;-229726;"tram";;"mantpjtg";"";"";"Bury";"";"act"
91925;"9400ZZMABUR2";"Bury (Manchester Metrolink)";"Bury";"";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Bury (Manchester Metrolink)";5359083;-229711;"tram";;"mantpjtj";"";"";"Bury";"";"act"
91972;"9400ZZMABWY1";"Broadway (Manchester Metrolink)";"Broadway";"Salford Quays";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Broadway (Manchester Metrolink)";5347478;-229506;"tram";;"mantpjpa";"";"";"Broadway";"Salford Quays";"act"
91960;"9400ZZMABWY2";"Broadway (Manchester Metrolink)";"Broadway";"Salford Quays";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Broadway (Manchester Metrolink)";5347482;-229488;"tram";;"mantpjpd";"";"";"Broadway";"Salford Quays";"act"
92008;"9400ZZMACEM1";"Cemetery Road (Manchester Metrolink)";"Droylsden";"";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Cemetery Road (Manchester Metrolink)";5347991;-215503;"tram";;"mantwada";"";"";"Droylsden";"";"act"
92056;"9400ZZMACEM2";"Cemetery Road (Manchester Metrolink)";"Droylsden";"";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Cemetery Road (Manchester Metrolink)";5347982;-215503;"tram";;"mantwadg";"";"";"Droylsden";"";"act"
91954;"9400ZZMACHO1";"Chorlton (Manchester Metrolink)";"Chorlton";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Chorlton (Manchester Metrolink)";5344262;-227336;"tram";;"mantpgtd";"";"";"Chorlton";"Manchester";"act"
91918;"9400ZZMACHO2";"Chorlton (Manchester Metrolink)";"Chorlton";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Chorlton (Manchester Metrolink)";5344280;-227366;"tram";;"mantpjdm";"";"";"Chorlton";"Manchester";"act"
92006;"9400ZZMACLN1";"Clayton Hall (Manchester Metrolink)";"Clayton";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Clayton Hall (Manchester Metrolink)";5348280;-218257;"tram";;"mantpwpg";"";"";"Clayton";"Manchester";"act"
92058;"9400ZZMACLN2";"Clayton Hall (Manchester Metrolink)";"Clayton";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Clayton Hall (Manchester Metrolink)";5348276;-218208;"tram";;"mantpwpj";"";"";"Clayton";"Manchester";"act"
91893;"9400ZZMACRN1";"Cornbrook (Manchester Metrolink)";"Cornbrook";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Cornbrook (Manchester Metrolink)";5346997;-226769;"tram";;"mantpgwg";"";"";"Cornbrook";"Manchester";"act"
91903;"9400ZZMACRN2";"Cornbrook (Manchester Metrolink)";"Cornbrook";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Cornbrook (Manchester Metrolink)";5347001;-226745;"tram";;"mantpjda";"";"";"Cornbrook";"Manchester";"act"
91940;"9400ZZMACRU1";"Crumpsall (Manchester Metrolink)";"Higher Crumpsall";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Crumpsall (Manchester Metrolink)";5351726;-224114;"tram";;"mantpmap";"";"";"Higher Crumpsall";"Manchester";"act"
